term,a1_bin,a1_perc,a2_bin,a2_perc
sterling tv,1.0,0.001,0.0,0.0
sterling riz,1.0,0.001,0.0,0.0
sterling firsts,1.0,0.001,0.0,0.0
stereotypes peddled,1.0,0.001,0.0,0.0
stereotypes asians,1.0,0.001,0.0,0.0
stealing dev's,1.0,0.001,0.0,0.0
stawiarz getty,1.0,0.001,0.0,0.0
stature aziz,1.0,0.001,0.0,0.0
statuette shameless,1.0,0.001,0.0,0.0
statment allegations,1.0,0.001,0.0,0.0
stating uncomfortable,1.0,0.001,0.0,0.0
stating interaction,1.0,0.001,0.0,0.0
stati presi,1.0,0.001,0.0,0.0
startling outlier,1.0,0.001,0.0,0.0
starring jesse,1.0,0.001,0.0,0.0
starker societal,1.0,0.001,0.0,0.0
starbucks campaign,1.0,0.001,0.0,0.0
standup unheralded,1.0,0.001,0.0,0.0
standup refusing,1.0,0.001,0.0,0.0
standup proclaimed,1.0,0.001,0.0,0.0
standout episode,1.0,0.001,0.0,0.0
standby anal,1.0,0.001,0.0,0.0
stand-up streaming,1.0,0.001,0.0,0.0
stand-up greenwich,1.0,0.001,0.0,0.0
stand-up comedians,1.0,0.001,0.0,0.0
stand-up bookers,1.0,0.001,0.0,0.0
stalling calling,1.0,0.001,0.0,0.0
staging gradual,1.0,0.001,0.0,0.0
staged aziz,1.0,0.001,0.0,0.0
squirmed ansari,1.0,0.001,0.0,0.0
squad privileged,1.0,0.001,0.0,0.0
sproporzionatamente deleterio,1.0,0.001,0.0,0.0
springfield prospettiva,1.0,0.001,0.0,0.0
spreadsheet misconduct,1.0,0.001,0.0,0.0
spotlight actors,1.0,0.001,0.0,0.0
spotlight accusations,1.0,0.001,0.0,0.0
sporting time's,1.0,0.001,0.0,0.0
splaining ben,1.0,0.001,0.0,0.0
spielberg kate,1.0,0.001,0.0,0.0
spiegano essere,1.0,0.001,0.0,0.0
spends traversing,1.0,0.001,0.0,0.0
spectrum uncomfortable,1.0,0.001,0.0,0.0
speaks severely,1.0,0.001,0.0,0.0
speaks onstage,1.0,0.001,0.0,0.0
speaks celebrities,1.0,0.001,0.0,0.0
speaks aziz,1.0,0.001,0.0,0.0
sparks heated,1.0,0.001,0.0,0.0
sparks backlash,1.0,0.001,0.0,0.0
roy moore,0.0,0.0,8.0,0.365
doug jones,0.0,0.0,2.0,0.06
senate roy,0.0,0.0,2.0,0.055
alabama senate,0.0,0.0,2.0,0.051
republican senate,0.0,0.0,1.0,0.039
moore alabama,0.0,0.0,1.0,0.034
republican roy,0.0,0.0,1.0,0.033
moore allegations,0.0,0.0,1.0,0.03
democrat doug,0.0,0.0,1.0,0.027999999999999997
mitch mcconnell,0.0,0.0,1.0,0.025
allegations moore,0.0,0.0,1.0,0.025
alabama republican,0.0,0.0,1.0,0.024
roy moore's,0.0,0.0,1.0,0.023
moore senate,0.0,0.0,1.0,0.023
moore's campaign,0.0,0.0,1.0,0.022000000000000002
moore republican,0.0,0.0,1.0,0.022000000000000002
moore campaign,0.0,0.0,1.0,0.02
judge moore,0.0,0.0,1.0,0.02
leader mitch,0.0,0.0,1.0,0.017
judge roy,0.0,0.0,1.0,0.017
senate election,0.0,0.0,1.0,0.016
moore misconduct,0.0,0.0,1.0,0.016
steve bannon,0.0,0.0,1.0,0.015
senate leader,0.0,0.0,1.0,0.015
senate alabama,0.0,0.0,1.0,0.015
moore trump,0.0,0.0,1.0,0.013999999999999999
jones moore,0.0,0.0,1.0,0.013999999999999999
nominee roy,0.0,0.0,1.0,0.013000000000000001
beverly nelson,0.0,0.0,1.0,0.013000000000000001
alabama roy,0.0,0.0,1.0,0.013000000000000001
republican senatorial,0.0,0.0,1.0,0.011000000000000001
moore election,0.0,0.0,1.0,0.011000000000000001
teenagers 30s,0.0,0.0,1.0,0.01
republican alabama,0.0,0.0,1.0,0.01
trump roy,0.0,0.0,1.0,0.009000000000000001
trump moore,0.0,0.0,1.0,0.009000000000000001
republican moore,0.0,0.0,1.0,0.009000000000000001
moore's accusers,0.0,0.0,1.0,0.009000000000000001
moore sexually,0.0,0.0,1.0,0.009000000000000001
moore pursued,0.0,0.0,1.0,0.009000000000000001
moore moore,0.0,0.0,1.0,0.009000000000000001
gop senate,0.0,0.0,1.0,0.009000000000000001
election alabama,0.0,0.0,1.0,0.009000000000000001
allegations roy,0.0,0.0,1.0,0.009000000000000001
alabama's senate,0.0,0.0,1.0,0.009000000000000001
washington moore,0.0,0.0,1.0,0.008
republican nominee,0.0,0.0,1.0,0.008
pursued teenagers,0.0,0.0,1.0,0.008
moore withdraw,0.0,0.0,1.0,0.008
moore supporters,0.0,0.0,1.0,0.008
moore donald,0.0,0.0,1.0,0.008
moore denies,0.0,0.0,1.0,0.008
leigh corfman,0.0,0.0,1.0,0.008
vacated jeff,0.0,0.0,1.0,0.006999999999999999
trump's endorsement,0.0,0.0,1.0,0.006999999999999999
senate nominee,0.0,0.0,1.0,0.006999999999999999
moore jones,0.0,0.0,1.0,0.006999999999999999
jones republican,0.0,0.0,1.0,0.006999999999999999
election moore,0.0,0.0,1.0,0.006999999999999999
trump moore's,0.0,0.0,1.0,0.006
teenage 30s,0.0,0.0,1.0,0.006
senate republican,0.0,0.0,1.0,0.006
senate expel,0.0,0.0,1.0,0.006
sean hannity,0.0,0.0,1.0,0.006
nelson moore,0.0,0.0,1.0,0.006
moore's candidacy,0.0,0.0,1.0,0.006
moore's alleged,0.0,0.0,1.0,0.006
moore wins,0.0,0.0,1.0,0.006
moore trump's,0.0,0.0,1.0,0.006
moore democratic,0.0,0.0,1.0,0.006
moore democrat,0.0,0.0,1.0,0.006
misconduct teenagers,0.0,0.0,1.0,0.006
mcconnell moore,0.0,0.0,1.0,0.006
jeff flake,0.0,0.0,1.0,0.006
expel moore,0.0,0.0,1.0,0.006
election democrat,0.0,0.0,1.0,0.006
cory gardner,0.0,0.0,1.0,0.006
alabama moore,0.0,0.0,1.0,0.006
tuesday's election,0.0,0.0,1.0,0.005
trump's moore,0.0,0.0,1.0,0.005
trump republican,0.0,0.0,1.0,0.005
trump alabama,0.0,0.0,1.0,0.005
senate allegations,0.0,0.0,1.0,0.005
republicans moore,0.0,0.0,1.0,0.005
republican senators,0.0,0.0,1.0,0.005
paul ryan,0.0,0.0,1.0,0.005
moore washington,0.0,0.0,1.0,0.005
moore republicans,0.0,0.0,1.0,0.005
moore gop,0.0,0.0,1.0,0.005
moore defeated,0.0,0.0,1.0,0.005
moore concede,0.0,0.0,1.0,0.005
moore alabama's,0.0,0.0,1.0,0.005
moore accuser,0.0,0.0,1.0,0.005
misconduct moore,0.0,0.0,1.0,0.005
jones election,0.0,0.0,1.0,0.005
incumbent luther,0.0,0.0,1.0,0.005
gop senators,0.0,0.0,1.0,0.005
gadsden mall,0.0,0.0,1.0,0.005
fox poll,0.0,0.0,1.0,0.005
endorsement moore,0.0,0.0,1.0,0.005
endorsed moore,0.0,0.0,1.0,0.005
election republican,0.0,0.0,1.0,0.005
allegations judge,0.0,0.0,1.0,0.005
accusations moore,0.0,0.0,1.0,0.005
trump endorsed,0.0,0.0,1.0,0.004
strategist steve,0.0,0.0,1.0,0.004
senate tax,0.0,0.0,1.0,0.004
senate hopeful,0.0,0.0,1.0,0.004
senate campaign,0.0,0.0,1.0,0.004
sean hannity's,0.0,0.0,1.0,0.004
richard shelby,0.0,0.0,1.0,0.004
republican leader,0.0,0.0,1.0,0.004
opponent doug,0.0,0.0,1.0,0.004
nominee senate,0.0,0.0,1.0,0.004
moore's signature,0.0,0.0,1.0,0.004
moore's opponent,0.0,0.0,1.0,0.004
moore supporter,0.0,0.0,1.0,0.004
moore rally,0.0,0.0,1.0,0.004
moore initiating,0.0,0.0,1.0,0.004
moore initiated,0.0,0.0,1.0,0.004
moore groping,0.0,0.0,1.0,0.004
moore doug,0.0,0.0,1.0,0.004
moore accusations,0.0,0.0,1.0,0.004
misconduct minors,0.0,0.0,1.0,0.004
kayla moore,0.0,0.0,1.0,0.004
jones victory,0.0,0.0,1.0,0.004
jones roy,0.0,0.0,1.0,0.004
hopeful roy,0.0,0.0,1.0,0.004
gop moore,0.0,0.0,1.0,0.004
endorsement roy,0.0,0.0,1.0,0.004
donald trump's,0.0,0.0,1.0,0.004
distancing moore,0.0,0.0,1.0,0.004
democratic opponent,0.0,0.0,1.0,0.004
democratic doug,0.0,0.0,1.0,0.004
controversial republican,0.0,0.0,1.0,0.004
birmingham ala,0.0,0.0,1.0,0.004
alleged moore,0.0,0.0,1.0,0.004
alabama's election,0.0,0.0,1.0,0.004
alabama election,0.0,0.0,1.0,0.004
washington moore's,0.0,0.0,1.0,0.003
voter fraud,0.0,0.0,1.0,0.003
values alabama,0.0,0.0,1.0,0.003
underage 30s,0.0,0.0,1.0,0.003
trump's agenda,0.0,0.0,1.0,0.003
trump rally,0.0,0.0,1.0,0.003
trump misconduct,0.0,0.0,1.0,0.003
trump allegations,0.0,0.0,1.0,0.003
stephen bannon,0.0,0.0,1.0,0.003
stephanie mccrummen,0.0,0.0,1.0,0.003
senators moore,0.0,0.0,1.0,0.003
senate wins,0.0,0.0,1.0,0.003
senate republicans,0.0,0.0,1.0,0.003
senate moore,0.0,0.0,1.0,0.003
sanders allegations,0.0,0.0,1.0,0.003
republicans washington,0.0,0.0,1.0,0.003
republicans moore's,0.0,0.0,1.0,0.003
republicans distancing,0.0,0.0,1.0,0.003
republicans allegations,0.0,0.0,1.0,0.003
republican washington,0.0,0.0,1.0,0.003
pursuing teenagers,0.0,0.0,1.0,0.003
pursued teenage,0.0,0.0,1.0,0.003
polls moore,0.0,0.0,1.0,0.003
polling moore,0.0,0.0,1.0,0.003
opponent republican,0.0,0.0,1.0,0.003
opponent luther,0.0,0.0,1.0,0.003
moore's democratic,0.0,0.0,1.0,0.003
moore's alabama,0.0,0.0,1.0,0.003
moore tweeted,0.0,0.0,1.0,0.003
moore tweet,0.0,0.0,1.0,0.003
moore teenagers,0.0,0.0,1.0,0.003
moore supreme,0.0,0.0,1.0,0.003
moore speaks,0.0,0.0,1.0,0.003
moore sean,0.0,0.0,1.0,0.003
moore party's,0.0,0.0,1.0,0.003
moore outspoken,0.0,0.0,1.0,0.003
moore opponent,0.0,0.0,1.0,0.003
moore media,0.0,0.0,1.0,0.003
moore district,0.0,0.0,1.0,0.003
moore defiant,0.0,0.0,1.0,0.003
moore corfman,0.0,0.0,1.0,0.003
moore conservative,0.0,0.0,1.0,0.003
moore candidacy,0.0,0.0,1.0,0.003
moore assault,0.0,0.0,1.0,0.003
moore allegedly,0.0,0.0,1.0,0.003
mo brooks,0.0,0.0,1.0,0.003
mitch mcconnell's,0.0,0.0,1.0,0.003
mcconnell r-ky,0.0,0.0,1.0,0.003
luther r-al,0.0,0.0,1.0,0.003
lindsey graham,0.0,0.0,1.0,0.003
kellyanne conway,0.0,0.0,1.0,0.003
jones campaign,0.0,0.0,1.0,0.003
john mccain,0.0,0.0,1.0,0.003
jmc analytics,0.0,0.0,1.0,0.003
hillary clinton,0.0,0.0,1.0,0.003
hannity moore,0.0,0.0,1.0,0.003
gop tax,0.0,0.0,1.0,0.003
gloria allred,0.0,0.0,1.0,0.003
george soros,0.0,0.0,1.0,0.003
fox sean,0.0,0.0,1.0,0.003
expelling moore,0.0,0.0,1.0,0.003
expelled senate,0.0,0.0,1.0,0.003
exit polls,0.0,0.0,1.0,0.003
endorsing moore,0.0,0.0,1.0,0.003
embattled republican,0.0,0.0,1.0,0.003
embattled gop,0.0,0.0,1.0,0.003
election senate,0.0,0.0,1.0,0.003
disturbing disqualifying,0.0,0.0,1.0,0.003
denies misconduct,0.0,0.0,1.0,0.003
denies allegations,0.0,0.0,1.0,0.003
democratic nominee,0.0,0.0,1.0,0.003
defeated luther,0.0,0.0,1.0,0.003
corfman moore,0.0,0.0,1.0,0.003
campaign rally,0.0,0.0,1.0,0.003
campaign moore,0.0,0.0,1.0,0.003
campaign armistead,0.0,0.0,1.0,0.003
calling moore,0.0,0.0,1.0,0.003
beth reinhard,0.0,0.0,1.0,0.003
bannon moore,0.0,0.0,1.0,0.003
analytics poll,0.0,0.0,1.0,0.003
allegations republican,0.0,0.0,1.0,0.003
allegations pursued,0.0,0.0,1.0,0.003
allegations moore's,0.0,0.0,1.0,0.003
allegations false,0.0,0.0,1.0,0.003
allegations disturbing,0.0,0.0,1.0,0.003
allegations alabama,0.0,0.0,1.0,0.003
alabama misconduct,0.0,0.0,1.0,0.003
alabama gop,0.0,0.0,1.0,0.003
alabama doug,0.0,0.0,1.0,0.003
accuse roy,0.0,0.0,1.0,0.003
abortion senate,0.0,0.0,1.0,0.003
write-in moore,0.0,0.0,1.0,0.002
write-in gop,0.0,0.0,1.0,0.002
write-in campaign,0.0,0.0,1.0,0.002
write-in alabama,0.0,0.0,1.0,0.002
withdraw moore,0.0,0.0,1.0,0.002
washington republican,0.0,0.0,1.0,0.002
washington post's,0.0,0.0,1.0,0.002
washington leigh,0.0,0.0,1.0,0.002
washington insiders,0.0,0.0,1.0,0.002
washington imminently,0.0,0.0,1.0,0.002
washington fake,0.0,0.0,1.0,0.002
warn moore,0.0,0.0,1.0,0.002
victory democrat,0.0,0.0,1.0,0.002
unwanted overtures,0.0,0.0,1.0,0.002
unwanted advances,0.0,0.0,1.0,0.002
trump's tweets,0.0,0.0,1.0,0.002
trump's strategist,0.0,0.0,1.0,0.002
trump rnc's,0.0,0.0,1.0,0.002
trump officially,0.0,0.0,1.0,0.002
trump jeff,0.0,0.0,1.0,0.002
teens 30s,0.0,0.0,1.0,0.002
teenagers republican,0.0,0.0,1.0,0.002
teenagers moore,0.0,0.0,1.0,0.002
tax rewrite,0.0,0.0,1.0,0.002
targeting judge,0.0,0.0,1.0,0.002
supreme refusing,0.0,0.0,1.0,0.002
supports moore,0.0,0.0,1.0,0.002
supports abortion,0.0,0.0,1.0,0.002
supporters alabama,0.0,0.0,1.0,0.002
steve daines,0.0,0.0,1.0,0.002
staunchest supporters,0.0,0.0,1.0,0.002
sexually assaulting,0.0,0.0,1.0,0.002
sexually assault,0.0,0.0,1.0,0.002
senators withdrawn,0.0,0.0,1.0,0.002
senatorial roy,0.0,0.0,1.0,0.002
senatorial moore,0.0,0.0,1.0,0.002
senatorial campaign,0.0,0.0,1.0,0.002
senate vacated,0.0,0.0,1.0,0.002
senate senate,0.0,0.0,1.0,0.002
senate pursuing,0.0,0.0,1.0,0.002
senate misconduct,0.0,0.0,1.0,0.002
senate donald,0.0,0.0,1.0,0.002
savannah guthrie,0.0,0.0,1.0,0.002
sarah palin,0.0,0.0,1.0,0.002
sarah huckabee,0.0,0.0,1.0,0.002
runoff republican,0.0,0.0,1.0,0.002
roy stacked,0.0,0.0,1.0,0.002
richardson moore,0.0,0.0,1.0,0.002
rewrite conyers,0.0,0.0,1.0,0.002
republicans warn,0.0,0.0,1.0,0.002
republicans senate,0.0,0.0,1.0,0.002
republicans roy,0.0,0.0,1.0,0.002
republicans democrats,0.0,0.0,1.0,0.002
republicans congress,0.0,0.0,1.0,0.002
republican values,0.0,0.0,1.0,0.002
republican stronghold,0.0,0.0,1.0,0.002
republican richard,0.0,0.0,1.0,0.002
republican republican,0.0,0.0,1.0,0.002
republican nomination,0.0,0.0,1.0,0.002
republican lawmakers,0.0,0.0,1.0,0.002
republican jeff,0.0,0.0,1.0,0.002
republican democrat,0.0,0.0,1.0,0.002
republican corey,0.0,0.0,1.0,0.002
republican campaign,0.0,0.0,1.0,0.002
republican ballot,0.0,0.0,1.0,0.002
rally roy,0.0,0.0,1.0,0.002
rally moore's,0.0,0.0,1.0,0.002
preyed teenage,0.0,0.0,1.0,0.002
polls jones,0.0,0.0,1.0,0.002
pollak msnbc,0.0,0.0,1.0,0.002
poll jones,0.0,0.0,1.0,0.002
politically motivated,0.0,0.0,1.0,0.002
phillip jauregui,0.0,0.0,1.0,0.002
pat toomey,0.0,0.0,1.0,0.002
party's nominee,0.0,0.0,1.0,0.002
oswalt moore,0.0,0.0,1.0,0.002
officially endorsed,0.0,0.0,1.0,0.002
obama-clinton machine's,0.0,0.0,1.0,0.002
nominee doug,0.0,0.0,1.0,0.002
nominee allegations,0.0,0.0,1.0,0.002
nomination senate,0.0,0.0,1.0,0.002
nelson abc,0.0,0.0,1.0,0.002
neck-and-neck democratic,0.0,0.0,1.0,0.002
native americans,0.0,0.0,1.0,0.002
narrowly defeated,0.0,0.0,1.0,0.002
msnbc roy,0.0,0.0,1.0,0.002
moore's vietnam,0.0,0.0,1.0,0.002
moore's staunchest,0.0,0.0,1.0,0.002
moore's senate,0.0,0.0,1.0,0.002
moore's misconduct,0.0,0.0,1.0,0.002
moore's election,0.0,0.0,1.0,0.002
moore's denials,0.0,0.0,1.0,0.002
moore's denial,0.0,0.0,1.0,0.002
moore yearbook,0.0,0.0,1.0,0.002
moore write-in,0.0,0.0,1.0,0.002
moore vehemently,0.0,0.0,1.0,0.002
moore unwanted,0.0,0.0,1.0,0.002
moore tuesday's,0.0,0.0,1.0,0.002
moore surfaced,0.0,0.0,1.0,0.002
moore shelby,0.0,0.0,1.0,0.002
moore roy,0.0,0.0,1.0,0.002
moore pursuing,0.0,0.0,1.0,0.002
moore preyed,0.0,0.0,1.0,0.002
moore polls,0.0,0.0,1.0,0.002
moore nbc's,0.0,0.0,1.0,0.002
moore moore's,0.0,0.0,1.0,0.002
moore mitch,0.0,0.0,1.0,0.002
moore loves,0.0,0.0,1.0,0.002
moore loses,0.0,0.0,1.0,0.002
moore leader,0.0,0.0,1.0,0.002
moore lashed,0.0,0.0,1.0,0.002
moore kissed,0.0,0.0,1.0,0.002
moore johnson,0.0,0.0,1.0,0.002
moore inscription,0.0,0.0,1.0,0.002
moore homosexuality,0.0,0.0,1.0,0.002
moore gadsden,0.0,0.0,1.0,0.002
moore fox,0.0,0.0,1.0,0.002
moore expelled,0.0,0.0,1.0,0.002
moore evangelicals,0.0,0.0,1.0,0.002
moore endorsed,0.0,0.0,1.0,0.002
moore earned,0.0,0.0,1.0,0.002
moore disturbing,0.0,0.0,1.0,0.002
moore distraction,0.0,0.0,1.0,0.002
moore democrats,0.0,0.0,1.0,0.002
moore declined,0.0,0.0,1.0,0.002
moore dated,0.0,0.0,1.0,0.002
moore crime,0.0,0.0,1.0,0.002
moore credible,0.0,0.0,1.0,0.002
moore claiming,0.0,0.0,1.0,0.002
moore child,0.0,0.0,1.0,0.002
moore believing,0.0,0.0,1.0,0.002
moore banned,0.0,0.0,1.0,0.002
moore ballot,0.0,0.0,1.0,0.002
moore backers,0.0,0.0,1.0,0.002
moore alleged,0.0,0.0,1.0,0.002
moore adviser,0.0,0.0,1.0,0.002
moore accusers,0.0,0.0,1.0,0.002
moore abortion,0.0,0.0,1.0,0.002
moore 30s,0.0,0.0,1.0,0.002
montgomery alabama,0.0,0.0,1.0,0.002
mitt romney,0.0,0.0,1.0,0.002
misconduct underage,0.0,0.0,1.0,0.002
misconduct teenage,0.0,0.0,1.0,0.002
misconduct accusations,0.0,0.0,1.0,0.002
mike lee,0.0,0.0,1.0,0.002
mightily roy,0.0,0.0,1.0,0.002
media lapdogs,0.0,0.0,1.0,0.002
mcconnell's moore,0.0,0.0,1.0,0.002
mcconnell paul,0.0,0.0,1.0,0.002
mcconnell moore's,0.0,0.0,1.0,0.002
mcconnell alabama,0.0,0.0,1.0,0.002
machine's media,0.0,0.0,1.0,0.002
luther vacated,0.0,0.0,1.0,0.002
luther mightily,0.0,0.0,1.0,0.002
luther alabama,0.0,0.0,1.0,0.002
lee utah,0.0,0.0,1.0,0.002
judiciary franken,0.0,0.0,1.0,0.002
judge moore's,0.0,0.0,1.0,0.002
jordan's midland,0.0,0.0,1.0,0.002
jones upset,0.0,0.0,1.0,0.002
jones opponent,0.0,0.0,1.0,0.002
jones democrat,0.0,0.0,1.0,0.002
jones defeating,0.0,0.0,1.0,0.002
jones defeated,0.0,0.0,1.0,0.002
jones allegations,0.0,0.0,1.0,0.002
jones alabama,0.0,0.0,1.0,0.002
joel pollak,0.0,0.0,1.0,0.002
joe arpaio,0.0,0.0,1.0,0.002
jeff moore,0.0,0.0,1.0,0.002
jeff alabama,0.0,0.0,1.0,0.002
james o'keefe,0.0,0.0,1.0,0.002
jaime phillips,0.0,0.0,1.0,0.002
inscription yearbook,0.0,0.0,1.0,0.002
initiated 30s,0.0,0.0,1.0,0.002
inappropriate teenage,0.0,0.0,1.0,0.002
imminently targeting,0.0,0.0,1.0,0.002
huckabee sanders,0.0,0.0,1.0,0.002
homosexuality illegal,0.0,0.0,1.0,0.002
homosexual illegal,0.0,0.0,1.0,0.002
harassment alabama,0.0,0.0,1.0,0.002
hannity's roy,0.0,0.0,1.0,0.002
hannity judge,0.0,0.0,1.0,0.002
groping breasts,0.0,0.0,1.0,0.002
gop withdraw,0.0,0.0,1.0,0.002
gop roy,0.0,0.0,1.0,0.002
gop nominee,0.0,0.0,1.0,0.002
gop election,0.0,0.0,1.0,0.002
gop alabama,0.0,0.0,1.0,0.002
gardner senate,0.0,0.0,1.0,0.002
gardner colorado,0.0,0.0,1.0,0.002
franken republicans,0.0,0.0,1.0,0.002
franken apologizing,0.0,0.0,1.0,0.002
flawed republican,0.0,0.0,1.0,0.002
flake republican,0.0,0.0,1.0,0.002
endorsements moore,0.0,0.0,1.0,0.002
endorsement republican,0.0,0.0,1.0,0.002
endorsed roy,0.0,0.0,1.0,0.002
endorsed luther,0.0,0.0,1.0,0.002
endorse moore,0.0,0.0,1.0,0.002
election vacated,0.0,0.0,1.0,0.002
election trump,0.0,0.0,1.0,0.002
election alabama's,0.0,0.0,1.0,0.002
ed royce,0.0,0.0,1.0,0.002
dumping roy,0.0,0.0,1.0,0.002
distrust media,0.0,0.0,1.0,0.002
dick cheney,0.0,0.0,1.0,0.002
democrats roy,0.0,0.0,1.0,0.002
democratic rival,0.0,0.0,1.0,0.002
democratic pollster,0.0,0.0,1.0,0.002
democratic franken,0.0,0.0,1.0,0.002
democratic challenger,0.0,0.0,1.0,0.002
democrat jones,0.0,0.0,1.0,0.002
democrat alabama,0.0,0.0,1.0,0.002
defeating republican,0.0,0.0,1.0,0.002
defeated roy,0.0,0.0,1.0,0.002
defeated republican,0.0,0.0,1.0,0.002
daniel sitz,0.0,0.0,1.0,0.002
damaging roy,0.0,0.0,1.0,0.002
counselor kellyanne,0.0,0.0,1.0,0.002
corfman alleged,0.0,0.0,1.0,0.002
corey stewart,0.0,0.0,1.0,0.002
conyers judiciary,0.0,0.0,1.0,0.002
controversial alabama,0.0,0.0,1.0,0.002
conservative values,0.0,0.0,1.0,0.002
conservative christian,0.0,0.0,1.0,0.002
cohen duped,0.0,0.0,1.0,0.002
claiming moore,0.0,0.0,1.0,0.002
claiming inappropriate,0.0,0.0,1.0,0.002
christian values,0.0,0.0,1.0,0.002
christian conservatives,0.0,0.0,1.0,0.002
candidacy senate,0.0,0.0,1.0,0.002
campaign trail,0.0,0.0,1.0,0.002
campaign spokesman,0.0,0.0,1.0,0.002
campaign senate,0.0,0.0,1.0,0.002
campaign republican,0.0,0.0,1.0,0.002
campaign moore's,0.0,0.0,1.0,0.002
campaign jones,0.0,0.0,1.0,0.002
breitbart joel,0.0,0.0,1.0,0.002
birmingham alabama,0.0,0.0,1.0,0.002
bannon trump,0.0,0.0,1.0,0.002
bannon speaks,0.0,0.0,1.0,0.002
bannon roy,0.0,0.0,1.0,0.002
bannon campaign,0.0,0.0,1.0,0.002
banned mall,0.0,0.0,1.0,0.002
assaulted teenage,0.0,0.0,1.0,0.002
armistead moore's,0.0,0.0,1.0,0.002
apologizing roy,0.0,0.0,1.0,0.002
american moore,0.0,0.0,1.0,0.002
allegations washington,0.0,0.0,1.0,0.002
allegations surfaced,0.0,0.0,1.0,0.002
allegations senate,0.0,0.0,1.0,0.002
allegations initiated,0.0,0.0,1.0,0.002
allegations inappropriate,0.0,0.0,1.0,0.002
allegations fake,0.0,0.0,1.0,0.002
allegations breitbart,0.0,0.0,1.0,0.002
allegation washington,0.0,0.0,1.0,0.002
alice crites,0.0,0.0,1.0,0.002
alaska sarah,0.0,0.0,1.0,0.002
alabama-based democratic,0.0,0.0,1.0,0.002
alabama's republican,0.0,0.0,1.0,0.002
alabama's embattled,0.0,0.0,1.0,0.002
alabama washington,0.0,0.0,1.0,0.002
alabama supreme,0.0,0.0,1.0,0.002
alabama supporters,0.0,0.0,1.0,0.002
alabama republicans,0.0,0.0,1.0,0.002
alabama judge,0.0,0.0,1.0,0.002
alabama inappropriate,0.0,0.0,1.0,0.002
alabama democrat,0.0,0.0,1.0,0.002
alabama campaign,0.0,0.0,1.0,0.002
accusations sexually,0.0,0.0,1.0,0.002
accusations roy,0.0,0.0,1.0,0.002
abuse victims,0.0,0.0,1.0,0.002
abc moore's,0.0,0.0,1.0,0.002
30s moore,0.0,0.0,1.0,0.002
zygotes embryos,0.0,0.0,1.0,0.001
zeldin roy,0.0,0.0,1.0,0.001
zeldin moore,0.0,0.0,1.0,0.001
zeldin endorsed,0.0,0.0,1.0,0.001
zac mccrary,0.0,0.0,1.0,0.001
youtube voter,0.0,0.0,1.0,0.001
yorker moore's,0.0,0.0,1.0,0.001
yorker claiming,0.0,0.0,1.0,0.001
yellows native,0.0,0.0,1.0,0.001
yellowhammer judge,0.0,0.0,1.0,0.001
yelling journalist,0.0,0.0,1.0,0.001
yearbook scrapbook,0.0,0.0,1.0,0.001
yearbook moore,0.0,0.0,1.0,0.001
yearbook investigators,0.0,0.0,1.0,0.001
yearbook inscription,0.0,0.0,1.0,0.001
yearbook beverly,0.0,0.0,1.0,0.001
year's senate,0.0,0.0,1.0,0.001
year's alabama,0.0,0.0,1.0,0.001
yappy alabama,0.0,0.0,1.0,0.001
yanked endorsements,0.0,0.0,1.0,0.001
y'all y'all,0.0,0.0,1.0,0.001
y'all brain,0.0,0.0,1.0,0.001
write-in tax,0.0,0.0,1.0,0.001
write-in supports,0.0,0.0,1.0,0.001
write-in outsized,0.0,0.0,1.0,0.001
write-in options,0.0,0.0,1.0,0.001
write-in mickey,0.0,0.0,1.0,0.001
write-in election,0.0,0.0,1.0,0.001
write-in ballots,0.0,0.0,1.0,0.001
write-in alabama's,0.0,0.0,1.0,0.001
wrapped noting,0.0,0.0,1.0,0.001
would-be supporters,0.0,0.0,1.0,0.001
workplace activist,0.0,0.0,1.0,0.001
woodland park,0.0,0.0,1.0,0.001
women's horror,0.0,0.0,1.0,0.001
women's genitalia,0.0,0.0,1.0,0.001
woman's judge,0.0,0.0,1.0,0.001
woke reject,0.0,0.0,1.0,0.001
wkrg viewing,0.0,0.0,1.0,0.001
withdrew nrsc,0.0,0.0,1.0,0.001
withdrew moore,0.0,0.0,1.0,0.001
withdrew campaign,0.0,0.0,1.0,0.001
withdrawn roy,0.0,0.0,1.0,0.001
withdrawn moore,0.0,0.0,1.0,0.001
withdrawn endorsement,0.0,0.0,1.0,0.001
withdraw wins,0.0,0.0,1.0,0.001
withdraw nominee,0.0,0.0,1.0,0.001
withdraw motivating,0.0,0.0,1.0,0.001
withdraw exploring,0.0,0.0,1.0,0.001
withdraw ballot,0.0,0.0,1.0,0.001
withdraw alabama,0.0,0.0,1.0,0.001
wisest moore,0.0,0.0,1.0,0.001
wisconsin lawmaker,0.0,0.0,1.0,0.001
wipes gloria,0.0,0.0,1.0,0.001
wins senate,0.0,0.0,1.0,0.001
wins republicans,0.0,0.0,1.0,0.001
wins republican,0.0,0.0,1.0,0.001
wins peep,0.0,0.0,1.0,0.001
wins moore's,0.0,0.0,1.0,0.001
wins moore,0.0,0.0,1.0,0.001
wins embarrassment,0.0,0.0,1.0,0.001
wins elections,0.0,0.0,1.0,0.001
wins election,0.0,0.0,1.0,0.001
wins baggage,0.0,0.0,1.0,0.001
wins alabama,0.0,0.0,1.0,0.001
